# Date:     2019-03-06 15:23:46
# Database: cvs
# Target:   lmc_cepheids
# Query:    I>=8 and I<=30 
# Objects:  3344
# Columns:
# ID	Field	StarID	I	V	P_1	dP_1	A_1
 1028	 117.4	29436	16.986	17.559	0.6319559	0.0000009	0.203
 1029	 122.4	24266	14.806	15.649	5.6377953	0.0000165	0.332
 1030	 121.3	45665	15.370	15.985	2.9548787	0.0000034	0.634
 1031	 119.3	19045	13.312	14.381	18.4695980	0.0002183	0.524
 1032	 118.3	12966	16.315	16.904	1.0175741	0.0000015	0.242
 1033	 118.3	12864	14.194	14.779	4.4235398	0.0000319	0.178
 1034	 119.4	27118	15.422	16.094	1.9031788	0.0000026	0.222
 1035	 115.4	63	15.271	15.913	2.9576346	0.0000040	0.432
 1036	 122.4	24367	14.961	15.635	2.8283083	0.0000126	0.207
 1037	 116.4	43	15.282	15.884	1.9784071	0.0000039	0.229
 1038	 122.1	13835	15.330	15.998	2.0693611	0.0000084	0.207
 1039	 115.2	53	15.448	16.096	2.6948342	0.0000031	0.641
 1040	 117.2	47976	15.090	15.666	2.1054359	0.0000041	0.264
 1041	 118.3	25389	17.040	17.673	0.6815659	0.0000009	0.256
 1042	 116.1	133	15.798	16.496	1.6038129	0.0000038	0.184
 1043	 121.1	44292	14.922	15.626	4.0657062	0.0000266	0.204
 1044	 118.3	25252	15.114	15.864	3.9932045	0.0000076	0.457
 1045	 121.3	22734	14.841	15.600	4.7436325	0.0000122	0.489
 1046	 122.4	24378	15.476	16.149	1.9698461	0.0000041	0.268
 1047	 118.2	83454	15.256	15.987	3.5911192	0.0000059	0.436
 1048	 117.2	47982	15.448	16.123	1.9526151	0.0000056	0.189
 1049	 117.3	43680	15.686	16.313	1.6156115	0.0000039	0.197
 1050	 115.4	68	15.662	16.378	1.7025630	0.0000048	0.135
 1051	 119.2	76338	15.489	16.267	3.0988588	0.0000021	0.411
 1052	 116.3	100	14.917	15.701	4.3163444	0.0000123	0.377
 1053	 117.2	9750	15.708	16.371	2.3831126	0.0000019	0.646
 1054	 122.2	16556	16.958	17.567	0.6855431	0.0000012	0.203
 1055	 117.4	7101	16.338	16.922	0.9804376	0.0000013	0.247
 1056	 115.3	56	14.977	15.774	4.4607205	0.0000143	0.444
 1057	 121.4	54328	14.727	15.490	5.0739104	0.0000103	0.488
 1058	 118.2	32220	12.475	13.386	30.3989528	0.0005174	0.706
 1059	 121.2	51796	14.689	15.341	3.2513105	0.0000315	0.068
 1060	 121.1	44337	15.574	16.334	2.0419582	0.0000051	0.266
 1061	 122.4	24394	15.690	16.467	2.5980496	0.0000028	0.471
 1062	 119.3	83180	15.556	16.211	1.8119812	0.0000022	0.166
 1063	 119.3	83549	16.955	17.563	0.6608621	0.0000005	0.213
 1064	 115.3	63	15.014	15.689	3.7003494	0.0000248	0.227
 1065	 121.1	44304	15.162	15.963	2.9507471	0.0000127	0.218
 1066	 119.2	26329	16.686	18.171	2.0322554	0.0000045	0.181
 1067	 121.2	51799	14.646	15.384	3.5434770	0.0000216	0.205
 1068	 119.2	26121	16.483	17.746	2.0539174	0.0000047	0.173
 1069	 118.4	19152	16.789	17.421	0.8178486	0.0000013	0.217
 1070	 119.3	83198	15.521	16.224	2.7888937	0.0000016	0.466
 1071	 119.3	83199	15.374	16.164	3.3812925	0.0000035	0.282
 1072	 117.2	19553	15.688	16.402	2.6663190	0.0000036	0.428
 1073	 121.2	51801	14.488	15.189	5.1700513	0.0000131	0.429
 1074	 118.1	72454	15.640	16.381	2.7101139	0.0000013	0.493
 1075	 121.3	53535	14.705	15.352	3.2531822	0.0000151	0.222
 1076	 118.3	69075	15.066	15.859	4.2818321	0.0000112	0.348
 1077	 116.4	13058	14.510	15.359	4.6542907	0.0000117	0.335
 1078	 118.2	26600	13.904	14.695	8.5591831	0.0000168	0.456
 1079	 119.3	96355	14.996	15.842	4.2106105	0.0000106	0.147
 1080	 118.2	26606	12.969	13.967	18.6614445	0.0000766	0.471
 1081	 117.3	18254	14.951	15.601	4.2000083	0.0000092	0.642
 1082	 118.2	26639	13.906	14.571	7.8643395	0.0000597	0.022
 1083	 117.2	19531	13.936	14.663	8.8995692	0.0000523	0.467
 1084	 120.2	66586	15.750	16.420	1.6751945	0.0000049	0.172
 1085	 115.3	14544	15.063	15.827	3.9681883	0.0000057	0.494
 1086	 115.2	14559	13.437	14.353	17.2014157	0.0000917	0.565
 1087	 120.4	34340	15.284	16.082	3.5857219	0.0000075	0.375
 1088	 119.4	99400	13.398	14.299	13.8791812	0.0001252	0.554
 1089	 114.5	37	14.729	15.366	3.2675711	0.0000158	0.219
 1090	 114.8	27	15.025	15.709	2.7862747	0.0000144	0.226
 1091	 117.4	14701	16.631	17.275	0.8956854	0.0000015	0.190
 1092	 120.1	23728	15.488	16.266	3.1094720	0.0000037	0.439
 1093	 119.3	41739	15.313	16.116	3.5869101	0.0000030	0.402
 1094	 118.2	97010	14.303	15.114	7.0104950	0.0000074	0.528
 1095	 120.1	23793	15.924	16.664	1.6312468	0.0000042	0.212
 1096	 118.1	84619	14.777	15.474	4.3689276	0.0000032	0.533
 1097	 113.8	28	15.187	15.829	2.3107817	0.0000087	0.196
 1098	 119.4	92614	15.546	16.221	1.9797777	0.0000027	0.162
 1099	 114.7	236	16.889	17.446	0.6530227	0.0000014	0.197
 1101	 113.6	34424	14.725	15.369	3.1085374	0.0000143	0.225
 1102	 119.1	37035	17.509	18.130	0.4833357	0.0000004	0.263
 1103	 115.2	14795	16.722	17.328	0.7576614	0.0000016	0.257
 1104	 115.2	14796	16.808	17.438	0.7067892	0.0000012	0.203
 1105	 118.1	35170	15.952	16.678	1.2175156	0.0000013	0.218
 1106	 118.3	36626	17.158	17.751	0.5711029	0.0000008	0.258
 1107	 114.5	155	15.529	16.388	3.1337370	0.0000048	0.521
 1108	 119.3	96385	15.510	16.219	3.0378546	0.0000031	0.283
 1109	 118.2	43115	13.598	14.406	11.8603815	0.0000211	0.628
 1110	 118.3	36425	14.948	15.716	4.9342803	0.0000419	0.373
 1111	 111.7	42372	15.548	16.134	1.5163499	0.0000012	0.224
 1112	 117.1	27461	13.932	14.713	7.9260342	0.0000333	0.495
 1114	 113.7	15	14.878	15.605	4.1407765	0.0000058	0.545
 1115	 118.1	84583	13.939	14.792	9.6716728	0.0000178	0.317
 1116	 114.5	161	15.531	16.380	3.2997727	0.0000074	0.452
 1117	 111.6	43268	16.686	17.286	1.0675390	0.0000010	0.236
 1118	 111.7	42340	15.147	15.872	3.7793722	0.0000037	0.436
 1119	 118.1	84773	15.617	16.300	1.7431985	0.0000119	0.076
 1120	 118.1	35079	13.705	14.613	11.9049674	0.0000255	0.516
 1121	 115.4	15409	14.913	15.535	2.5649908	0.0000080	0.237
 1122	 117.2	66839	14.908	15.684	4.6912421	0.0000123	0.480
 1123	 117.3	27551	15.729	16.362	1.5942023	0.0000030	0.217
 1124	 111.5	43699	14.986	15.812	4.4572389	0.0000040	0.364
 1125	 118.4	63045	16.661	17.264	0.7683079	0.0000009	0.191
 1126	 115.3	14570	15.312	15.898	1.9069542	0.0000043	0.239
 1127	 113.8	7483	15.014	15.813	4.4516006	0.0000131	0.341
 1128	 117.3	27530	14.291	15.050	6.8625998	0.0000174	0.542
 1129	 113.6	43279	14.768	15.507	5.8299557	0.0000211	0.358
 1130	 113.5	8996	15.646	16.400	1.8655813	0.0000056	0.169
 1131	 110.6	74	15.871	16.555	1.4907227	0.0000090	0.136
 1132	 116.2	13000	16.221	16.858	1.0563698	0.0000030	0.134
 1133	 110.8	112	15.422	16.092	1.7198242	0.0000065	0.045
 1134	 115.4	15377	14.575	15.162	3.0900307	0.0000136	0.162
 1135	 111.7	42405	15.628	16.410	2.7574618	0.0000017	0.437
 1136	 110.6	34658	15.249	15.950	3.0438303	0.0000035	0.477
 1137	 111.6	121	15.745	16.611	1.9428852	0.0000037	0.240
 1138	 111.5	43795	15.812	16.509	1.7143096	0.0000022	0.145
 1139	 110.8	43465	15.557	16.280	2.7737298	0.0000019	0.378
 1140	 111.5	43688	13.910	14.600	8.1864915	0.0000094	0.495
 1141	 111.6	43035	14.589	15.364	5.7915097	0.0000060	0.497
 1142	 115.4	15429	14.946	15.862	4.4301912	0.0000235	0.215
 1143	 111.6	43205	15.299	15.913	1.7626817	0.0000026	0.117
 1144	 111.8	36634	15.792	16.836	3.6554591	0.0000035	0.395
 1145	 111.5	60	15.174	15.862	3.3412724	0.0000016	0.519
 1146	 110.8	155	15.521	16.232	2.7138612	0.0000016	0.484
 1147	 110.8	159	15.689	16.338	1.5652412	0.0000015	0.173
 1148	 110.8	68	15.141	15.781	2.2961526	0.0000099	0.194
 1149	 109.7	72	15.700	16.445	2.5244297	0.0000040	0.410
 1150	 107.5	56	15.323	16.125	3.5187522	0.0000089	0.534
 1151	 109.8	168	16.207	16.839	1.0843365	0.0000029	0.250
 1152	 111.7	10445	16.365	17.357	0.6068451	0.0000003	0.145
 1153	 112.8	8915	15.799	16.474	1.6291578	0.0000030	0.182
 1154	 112.5	12939	17.990	18.718	0.3276658	0.0000005	0.085
 1155	 114.5	17435	16.569	17.106	0.7786211	0.0000013	0.237
 1156	 107.8	48	15.258	16.137	4.5099113	0.0000102	0.498
 1157	 109.6	20097	16.561	17.228	0.9520955	0.0000017	0.194
 1158	 109.5	26	15.078	15.737	2.4662637	0.0000066	0.235
 1159	 111.6	9678	15.546	16.308	1.9550210	0.0000042	0.088
 1160	 111.8	8900	15.471	16.253	2.1577226	0.0000049	0.194
 1161	 112.7	51191	15.485	16.231	2.9702620	0.0000034	0.392
 1162	 113.7	50258	15.275	15.852	1.9051903	0.0000053	0.255
 1163	 108.5	62	15.431	16.092	1.9723282	0.0000043	0.253
 1164	 107.8	335	16.562	17.186	0.8444576	0.0000021	0.194
 1165	 111.6	9704	15.413	16.159	3.0748188	0.0000012	0.515
 1166	 111.6	55808	13.466	14.351	13.9089235	0.0000271	0.610
 1167	 109.5	4702	14.521	15.170	3.6653768	0.0000180	0.197
 1168	 114.8	10179	15.058	-99.99	3.9940342	0.0000092	0.456
 1169	 111.7	50725	15.966	16.997	2.8451611	0.0000017	0.461
 1170	 114.8	10180	15.162	15.880	3.6752936	0.0000072	0.460
 1171	 108.7	392	16.690	17.292	0.7360031	0.0000011	0.224
 1172	 113.7	50236	14.684	15.389	4.8256640	0.0000079	0.569
 1173	 111.6	56113	16.301	16.991	1.4136043	0.0000008	0.231
 1174	 112.8	18670	15.470	16.162	2.0413522	0.0000063	0.155
 1175	 107.6	68	15.314	15.944	1.8601528	0.0000055	0.238
 1176	 113.5	19283	14.322	15.066	7.2234972	0.0000689	0.160
 1177	 112.7	62254	17.036	17.594	0.5577055	0.0000006	0.255
 1178	 110.8	54288	15.662	16.240	1.5767156	0.0000016	0.216
 1179	 111.5	12054	17.458	17.869	0.4489746	0.0000003	0.181
 1180	 111.5	22528	13.411	14.267	15.1268996	0.0000320	0.622
 1181	 112.8	55789	15.843	16.539	1.9868431	0.0000021	0.415
 1182	 111.7	60072	15.445	16.141	1.9744201	0.0000025	0.194
 1183	 113.8	43877	15.208	15.831	2.2204157	0.0000066	0.244
 1184	 113.7	16211	13.578	14.563	14.2116270	0.0000949	0.507
 1185	 111.6	66284	15.082	16.104	5.3921108	0.0000073	0.310
 1186	 107.5	182	16.090	16.764	1.7991880	0.0000016	0.524
 1187	 111.7	60027	15.039	15.733	2.4838158	0.0000028	0.234
 1188	 111.6	19843	15.312	16.007	3.1290929	0.0000010	0.614
 1189	 109.5	21383	17.390	17.972	0.4859957	0.0000027	0.061
 1190	 112.7	20132	14.908	15.637	4.2787459	0.0000179	0.567
 1191	 109.6	10386	14.816	15.628	3.3640626	0.0000152	0.208
 1192	 110.6	50352	14.957	15.721	4.9561421	0.0000091	0.559
 1193	 111.5	22621	15.885	16.566	1.4856683	0.0000014	0.189
 1194	 114.6	14021	15.418	16.179	3.2295028	0.0000052	0.471
 1195	 114.8	10294	15.370	16.085	3.2621268	0.0000095	0.481
 1196	 107.5	99	15.139	15.745	2.2084523	0.0000089	0.218
 1197	 112.5	25119	16.235	16.896	1.3235072	0.0000024	0.223
 1198	 113.6	61896	15.591	16.264	2.5277330	0.0000036	0.535
 1199	 109.8	36287	17.713	18.153	0.3371136	0.0000008	0.188
 1200	 110.6	17119	14.467	15.339	6.6769086	0.0000174	0.444
 1201	 107.5	14643	16.566	17.167	0.8549972	0.0000016	0.181
 1202	 111.7	60327	16.242	16.941	1.1189439	0.0000012	0.220
 1203	 112.6	80544	15.751	16.357	1.5111835	0.0000040	0.228
 1204	 109.7	30596	15.674	16.374	1.8718550	0.0000039	0.218
 1205	 107.5	14569	14.392	15.006	3.8106605	0.0000527	0.110
 1206	 110.8	65354	17.178	17.726	0.5262655	0.0000003	0.274
 1207	 113.7	24707	15.256	15.935	2.1798023	0.0000053	0.236
 1208	 114.5	17390	15.786	16.573	2.5690120	0.0000044	0.359
 1209	 112.6	34243	15.259	15.993	3.5060409	0.0000101	0.285
 1210	 112.8	65676	15.404	16.060	2.8340620	0.0000027	0.480
 1211	 110.7	21669	15.059	15.781	3.6524744	0.0000020	0.474
 1212	 110.6	50416	15.593	16.411	3.2508870	0.0000039	0.476
 1213	 109.7	30607	16.008	16.653	1.8294479	0.0000018	0.429
 1214	 111.6	76123	13.850	14.605	8.7717213	0.0000100	0.469
 1215	 111.6	31571	15.210	15.829	2.0125640	0.0000026	0.225
 1216	 113.6	61911	15.191	15.779	1.9673991	0.0000037	0.263
 1217	 113.8	21538	14.969	15.707	3.0507181	0.0000423	0.068
 1218	 109.5	25039	15.153	15.879	3.6224578	0.0000051	0.522
 1219	 114.7	11396	15.208	15.877	2.9442107	0.0000239	0.269
 1220	 111.5	33427	13.991	14.646	5.0751042	0.0000103	0.213
 1221	 110.8	74833	16.539	17.214	1.3335415	0.0000036	0.060
 1222	 114.2	182	16.172	16.900	1.9374447	0.0000054	0.468
 1223	 110.8	74724	15.295	15.969	2.9973375	0.0000013	0.520
 1224	 111.5	72808	15.378	16.070	1.9128953	0.0000040	0.142
 1225	 111.6	31524	14.893	15.556	3.9657274	0.0000019	0.581
 1226	 107.5	14573	14.493	15.359	6.5622284	0.0002063	0.080
 1227	 110.8	74856	16.095	16.724	1.7945787	0.0000003	0.754
 1228	 110.6	57802	16.745	17.428	0.7627585	0.0000200	0.091
 1229	 108.8	19302	16.696	17.334	0.8184368	0.0000021	0.197
 1230	 111.6	31531	15.041	15.647	2.2958467	0.0000018	0.236
 1231	 111.6	76437	16.267	16.975	1.0626917	0.0000027	0.120
 1232	 111.7	32242	15.436	16.269	3.2570856	0.0000057	0.164
 1233	 110.8	74706	13.921	14.646	8.2102325	0.0000074	0.547
 1234	 111.7	32140	13.988	14.898	9.3035424	0.0000242	0.273
 1235	 112.7	31190	17.039	-99.99	0.6259901	0.0000010	0.222
 1236	 110.8	74912	16.359	16.854	0.6827969	0.0000019	0.044
 1237	 111.6	31502	13.809	14.615	10.3478813	0.0000193	0.536
 1238	 110.6	57853	16.154	17.220	2.8470881	0.0000052	0.461
 1239	 114.2	249	16.933	17.487	0.6330726	0.0000010	0.271
 1240	 111.6	31652	15.074	15.967	3.9958553	0.0000054	0.443
 1241	 110.5	45716	16.291	16.947	1.2492016	0.0000021	0.236
 1242	 114.2	99	16.026	16.764	2.2809295	0.0000296	0.188
 1243	 107.7	14046	15.081	15.829	4.1121299	0.0000076	0.552
 1244	 110.6	26256	15.506	16.174	2.6544594	0.0000044	0.607
 1245	 113.2	9	14.707	15.452	5.1098532	0.0000183	0.549
 1246	 111.2	50573	15.549	16.378	3.0336769	0.0000024	0.343
 1247	 111.1	45482	15.977	16.687	1.4538069	0.0000012	0.166
 1248	 111.2	190	16.338	17.016	1.0780871	0.0000009	0.162
 1249	 111.3	50403	14.154	14.926	6.8783932	0.0000057	0.488
 1250	 110.4	22	15.396	16.154	3.2234021	0.0000046	0.453
 1251	 113.4	45	15.735	16.449	1.6449597	0.0000054	0.135
 1252	 111.4	46948	13.718	14.536	9.9933115	0.0000120	0.486
 1253	 111.4	47018	15.215	15.950	3.4874735	0.0000015	0.507
 1254	 111.4	9	14.231	14.973	4.4242958	0.0000080	0.188
 1255	 111.4	252	16.119	16.807	1.9284766	0.0000005	0.632
 1256	 113.1	29028	14.715	15.465	4.9108583	0.0000130	0.401
 1257	 110.2	80	15.343	16.119	3.1976189	0.0000018	0.458
 1258	 113.2	8193	16.563	17.224	0.9783203	0.0000051	0.168
 1259	 111.3	52252	18.220	19.038	0.3316976	0.0000004	0.120
 1260	 111.4	13	13.999	14.883	9.3048305	0.0000251	0.212
 1261	 113.2	42397	14.350	15.154	7.3696470	0.0000342	0.447
 1262	 111.3	50409	14.086	15.005	9.1336638	0.0000300	0.189
 1263	 114.1	123	15.412	16.165	3.1449386	0.0000057	0.444
 1264	 114.3	64	14.570	15.175	3.4688416	0.0000131	0.215
 1265	 110.3	31451	15.425	16.028	2.7448176	0.0000031	0.641
 1266	 113.3	46238	14.978	15.731	4.3034748	0.0000067	0.462
 1267	 108.4	15	14.678	15.334	3.2683510	0.0000972	0.065
 1268	 112.2	45590	15.379	16.017	2.7073843	0.0000031	0.550
 1269	 110.2	104	15.554	16.293	1.9754392	0.0000034	0.126
 1270	 108.3	78	15.296	16.051	3.5451033	0.0000114	0.298
 1271	 110.3	27	15.184	15.916	3.5724014	0.0000112	0.466
 1272	 112.1	9080	14.626	15.332	5.0711482	0.0000051	0.596
 1273	 111.3	11718	15.080	15.699	2.3229479	0.0000021	0.207
 1274	 108.1	843	18.018	18.646	0.3616705	0.0000011	0.119
 1275	 111.3	61299	16.417	17.088	0.9474017	0.0000033	0.092
 1276	 110.1	133	15.547	16.237	2.7792546	0.0000012	0.489
 1277	 114.2	844	17.604	18.046	0.3612985	0.0000008	0.266
 1278	 108.4	172	16.652	17.167	0.7102228	0.0000024	0.248
 1279	 112.3	68651	17.781	18.452	0.4273960	0.0000008	0.145
 1280	 113.3	46223	14.794	15.504	3.2492952	0.0000176	0.205
 1281	 113.2	8177	15.071	15.668	2.3679160	0.0000062	0.268
 1282	 111.3	61368	16.423	17.337	1.9873010	0.0000010	0.430
 1283	 111.4	11037	15.291	15.963	1.9902179	0.0000031	0.237
 1284	 112.2	10538	14.934	15.587	3.8288932	0.0000035	0.640
 1285	 111.3	11728	15.144	15.843	4.0083960	0.0000035	0.384
 1286	 113.2	42442	15.440	16.142	2.9151497	0.0000053	0.436
 1287	 111.4	11040	15.220	15.936	3.3597859	0.0000015	0.511
 1288	 112.4	70475	15.070	15.990	5.1915436	0.0000067	0.320
 1289	 111.2	10427	14.270	14.930	4.0004293	0.0000125	0.174
 1291	 112.3	68146	17.288	17.822	0.4913904	0.0000005	0.261
 1292	 111.4	56693	15.506	16.253	2.9163998	0.0000015	0.410
 1293	 107.1	140	16.139	16.840	1.8246696	0.0000045	0.358
 1294	 111.2	62078	14.449	15.243	4.3950316	0.0000085	0.261
 1295	 111.4	56697	15.282	16.039	2.0319897	0.0000022	0.209
 1296	 107.4	42	14.411	15.045	3.6582819	0.0000158	0.195
 1297	 108.1	65	15.611	16.245	2.3329792	0.0000020	0.540
 1298	 111.2	10806	16.136	16.807	1.8580737	0.0000004	0.627
 1299	 107.2	66	15.211	15.956	3.7269067	0.0000075	0.429
 1300	 107.4	172	16.108	16.728	1.1462971	0.0000015	0.269
 1301	 111.4	10970	14.564	15.345	4.9081426	0.0000027	0.557
 1302	 111.4	11077	15.645	16.373	2.9082126	0.0000013	0.475
 1303	 110.3	8693	16.316	16.953	1.1086986	0.0000018	0.202
 1304	 110.1	10637	15.178	15.956	3.7134478	0.0000032	0.407
 1305	 110.1	10564	14.596	15.280	3.5157717	0.0000071	0.194
 1306	 111.2	10436	14.321	14.950	3.8226723	0.0000161	0.065
 1307	 113.4	19616	15.061	15.947	4.6311791	0.0000073	0.492
 1308	 111.4	10977	14.818	15.687	5.1488245	0.0000061	0.283
 1309	 113.3	17568	15.496	16.102	1.7232486	0.0000045	0.281
 1310	 111.2	10439	13.996	14.709	5.1264006	0.0000131	0.137
 1311	 110.1	11239	17.302	17.869	0.5048640	0.0000003	0.230
 1312	 111.2	22802	15.282	15.990	2.2587970	0.0000029	0.159
 1313	 111.1	21370	14.301	15.057	6.8326397	0.0000084	0.328
 1314	 107.4	201	16.360	16.941	0.9747789	0.0000012	0.256
 1315	 111.1	65786	14.317	15.044	4.4595486	0.0000143	0.244
 1316	 112.3	82161	16.489	17.162	1.0028532	0.0000020	0.184
 1317	 112.3	82074	15.231	15.977	3.4171292	0.0000030	0.471
 1318	 110.1	21114	15.186	15.999	3.8366271	0.0000056	0.358
 1319	 110.3	16431	14.469	15.173	3.7553223	0.0000480	0.222
 1320	 111.3	72833	15.197	15.977	3.8803830	0.0000045	0.249
 1321	 114.4	17406	14.930	15.556	3.8010236	0.0000048	0.638
 1322	 111.1	21466	15.654	16.394	2.5533752	0.0000009	0.496
 1323	 112.1	17998	15.081	15.899	4.0956317	0.0000057	0.387
 1324	 110.1	21089	15.217	15.988	3.6162128	0.0000025	0.385
 1325	 107.4	15790	18.095	18.649	0.3003773	0.0000005	0.164
 1326	 114.3	15183	15.314	15.863	1.6619407	0.0000033	0.266
 1327	 113.1	14237	14.355	15.151	6.9236149	0.0000307	0.295
 1328	 111.1	21397	14.850	15.440	2.4296979	0.0000019	0.212
 1329	 111.4	22500	14.934	15.574	2.6127802	0.0000064	0.192
 1330	 111.2	22881	15.231	15.979	3.3680531	0.0000016	0.444
 1331	 111.2	22882	15.873	16.589	2.3111101	0.0000017	0.285
 1332	 110.1	21151	15.370	16.148	3.3382428	0.0000022	0.353
 1333	 111.3	23246	15.329	15.972	1.9713324	0.0000039	0.194
 1334	 110.1	60535	15.294	16.017	2.3135425	0.0000067	0.089
 1335	 110.1	60479	15.015	15.758	4.1536400	0.0000028	0.493
 1336	 114.1	10924	15.843	16.468	1.5430248	0.0000050	0.231
 1337	 111.4	22586	15.194	15.778	2.0121331	0.0000012	0.260
 1338	 110.1	21163	15.370	16.125	3.1765219	0.0000017	0.427
 1339	 107.4	15282	15.163	15.893	3.6358024	0.0000042	0.472
 1340	 111.4	66594	14.886	15.486	2.4600028	0.0000028	0.159
 1341	 111.3	72778	14.691	15.483	5.3959896	0.0000073	0.311
 1342	 111.1	65921	16.032	16.661	1.8764773	0.0000008	0.518
 1343	 109.2	10585	16.001	16.502	1.0988391	0.0000030	0.261
 1344	 112.1	17970	14.162	14.903	7.0694775	0.0000135	0.533
 1345	 111.3	23272	15.311	16.013	2.2982929	0.0000045	0.120
 1346	 111.4	66602	14.992	15.642	2.4634150	0.0000098	0.199
 1347	 112.4	41873	16.393	17.082	0.6900006	0.0000004	0.199
 1348	 111.4	34748	14.661	15.355	3.2772393	0.0000068	0.227
 1349	 112.1	64701	14.825	15.493	2.8107045	0.0000086	0.260
 1350	 110.3	16511	15.869	16.516	1.4771034	0.0000038	0.217
 1351	 111.4	77322	14.727	15.334	2.9063671	0.0000038	0.146
 1352	 107.3	14836	15.876	16.491	1.1985624	0.0000021	0.246
 1353	 111.2	36579	14.151	14.987	7.8823270	0.0000106	0.411
 1354	 112.4	102005	14.491	15.189	5.4287140	0.0000027	0.623
 1355	 109.2	10556	14.967	15.645	2.7869513	0.0000134	0.201
 1356	 111.2	87024	15.385	16.164	3.1834120	0.0000069	0.158
 1357	 110.1	60496	15.163	15.925	3.8225055	0.0000051	0.236
 1358	 111.4	36017	17.554	18.108	0.3703338	0.0000002	0.219
 1359	 114.4	17543	15.474	16.092	1.8842400	0.0000052	0.223
 1360	 106.7	84	15.545	16.318	2.9052383	0.0000272	0.229
 1361	 111.3	85504	15.203	15.900	3.4462940	0.0000018	0.406
 1362	 113.1	21646	15.060	15.736	3.5174536	0.0000037	0.607
 1363	 111.3	86027	17.800	18.523	0.3977908	0.0000004	0.113
 1364	 111.3	36879	14.167	15.006	7.9781749	0.0000140	0.306
 1365	 111.1	77127	15.079	15.799	3.9182618	0.0000023	0.465
 1366	 106.7	30	15.311	16.105	3.5497945	0.0000094	0.364
 1367	 111.1	77130	15.421	16.094	3.2184818	0.0000019	0.452
 1368	 114.3	15212	15.266	15.940	2.1657841	0.0000100	0.190
 1369	 111.4	34760	14.351	15.191	4.0746324	0.0000033	0.339
 1370	 114.2	13074	15.036	15.782	3.9292771	0.0000071	0.485
 1371	 111.4	34761	15.184	15.896	2.4360703	0.0000044	0.098
 1372	 113.4	69297	15.075	15.907	4.4437759	0.0000162	0.402
 1373	 111.3	85450	14.941	15.726	4.6225058	0.0000036	0.381
 1374	 111.2	36621	14.467	15.303	6.8904449	0.0000123	0.213
 1375	 110.2	61629	15.475	16.199	2.9893319	0.0000055	0.375
 1376	 106.5	28	15.263	15.856	1.9758117	0.0000046	0.284
 1377	 111.3	36917	14.969	15.744	4.4352638	0.0000063	0.250
 1378	 111.2	38564	17.690	18.203	0.5150250	0.0000024	0.037
 1379	 112.1	64719	15.549	16.331	2.9195001	0.0000038	0.398
 1380	 111.2	87078	15.328	16.053	3.1708872	0.0000060	0.083
 1381	 110.1	69935	16.310	16.981	1.5692871	0.0000072	0.067
 1382	 104.6	32500	15.348	16.085	3.2052031	0.0000037	0.487
 1383	 107.4	15299	15.515	16.272	2.9075887	0.0000030	0.563
 1384	 111.4	77926	16.913	17.501	0.6651884	0.0000003	0.226
 1385	 112.3	40279	16.365	16.969	0.9347229	0.0000006	0.329
 1386	 104.7	31406	17.878	18.610	0.3567700	0.0000010	0.116
 1387	 111.3	85554	15.266	16.028	3.5399340	0.0000029	0.278
 1388	 111.1	32478	15.150	15.680	2.9827441	0.0000024	0.358
 1389	 111.2	86952	14.160	14.911	7.2903402	0.0000106	0.390
 1390	 106.7	38	15.447	16.101	1.9087905	0.0000050	0.214
 1391	 111.4	34740	13.796	14.694	11.0906230	0.0000271	0.302
 1392	 107.4	15302	15.210	15.777	1.9449776	0.0000030	0.269
 1393	 108.2	13638	14.717	15.599	6.3241259	0.0000460	0.232
 1394	 100.5	126	15.750	16.489	2.2950206	0.0000010	0.464
 1395	 105.8	16100	15.510	16.159	1.7660558	0.0000055	0.194
 1396	 111.2	36644	14.933	15.703	4.2869199	0.0000022	0.454
 1397	 111.3	37023	15.241	15.988	3.4468935	0.0000020	0.418
 1398	 103.7	21	14.816	15.580	4.5445969	0.0000072	0.495
 1399	 100.5	8	14.199	14.837	4.3773628	0.0000161	0.090
 1400	 110.2	61750	16.593	17.270	0.7654629	0.0000011	0.175
 1401	 111.1	32512	15.265	15.982	3.2421576	0.0000015	0.405
 1402	 105.6	127	16.891	17.478	0.6736140	0.0000010	0.238
 1403	 101.7	41184	15.553	16.328	3.0296140	0.0000024	0.535
 1404	 100.8	72058	14.388	15.198	6.4519875	0.0000075	0.343
 1405	 100.5	51	14.857	15.523	2.7807164	0.0000057	0.217
 1406	 104.7	24	14.940	15.571	2.6022420	0.0000079	0.211
 1407	 100.7	62	15.124	15.952	4.1548290	0.0000028	0.469
 1408	 101.7	41520	18.094	18.654	0.3165883	0.0000013	0.054
 1409	 107.2	14229	15.590	16.289	2.4818719	0.0000023	0.627
 1410	 100.5	61	15.071	15.710	2.2900143	0.0000031	0.154
 1411	 103.6	53249	14.330	15.182	7.9064434	0.0000269	0.152
 1412	 105.5	29	15.431	16.045	1.8512852	0.0000047	0.229
 1413	 100.5	64132	15.297	16.009	3.0282623	0.0000016	0.554
 1414	 103.5	114	15.957	16.651	1.4120570	0.0000014	0.158
 1415	 103.6	119	15.377	16.125	3.1960856	0.0000102	0.450
 1416	 100.5	65	14.765	15.487	4.8101834	0.0000026	0.514
 1417	 100.8	16	13.951	14.783	8.6727937	0.0000158	0.299
 1418	 101.8	107	15.518	16.245	2.8957105	0.0000027	0.274
